turn,player,money,tap
17,1,1325,1528
18,0,1710,2088
18,1,1325,1528
19,0,1710,2088
19,1,1525,1528
20,0,1660,2088
20,1,1775,1528
21,0,1660,2088
21,1,1775,1528
22,0,1660,2088
22,1,1775,1528
23,0,1660,2088
23,1,1775,1528
24,0,1660,2088
24,1,1775,1528
25,0,1660,2088
25,1,1775,1528
26,0,1460,2088
26,1,1975,1528
27,0,1460,2088
27,1,1975,1528
28,0,1660,2088
28,1,1975,1528
29,0,1660,2088
29,1,1875,1528
0,0,1550,1148
0,1,1585,1203
1,0,1600,1148
1,1,1535,1203
2,0,1600,1148
2,1,1535,1203
3,0,1600,1148
3,1,1535,1203
4,0,1600,1148
4,1,1535,1203
5,0,1600,1148
5,1,1535,1203
6,0,1600,1148
6,1,1535,1203
7,0,1600,1148
7,1,1535,1203
8,0,1550,1148
8,1,1535,1203
9,0,1550,1148
9,1,1535,1203
10,0,1550,1148
10,1,1535,1203
11,0,1550,1148
11,1,1485,1203
12,0,1375,1148
12,1,1560,1528
13,0,1375,1148
13,1,1560,1528
14,0,1575,1148
14,1,1560,1528
15,0,1575,1148
15,1,1560,1528
16,0,1575,1148
16,1,1560,1528
17,0,1575,1148
17,1,1560,1528
18,0,1575,1148
18,1,1560,1528
19,0,1575,1148
19,1,1560,1528
20,0,1575,1148
20,1,1560,1528
21,0,1575,1148
21,1,1510,1528
22,0,1275,1148
22,1,1810,2728
23,0,1605,1148
23,1,1480,2728
24,0,1605,1148
24,1,1480,2728
25,0,1605,1148
25,1,1480,2728
26,0,1605,1148
26,1,1480,2728
27,0,1605,1148
27,1,1480,2728
28,0,1555,1148
28,1,1480,2728
29,0,1555,1148
29,1,1480,2728
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1730,2088
3,1,1255,1203
4,0,1630,2088
4,1,1255,1203
5,0,1630,2088
5,1,1455,1203
6,0,1755,2578
6,1,1455,1203
7,0,1755,2578
7,1,1455,1203
8,0,1755,2578
8,1,1455,1203
9,0,1755,2578
9,1,1455,1203
10,0,1755,2578
10,1,1455,1203
11,0,1755,2578
11,1,1455,1203
12,0,1755,2578
12,1,1455,1203
13,0,1755,2578
13,1,1455,1203
14,0,1755,2578
14,1,1455,1203
15,0,1755,2578
15,1,1655,1203
16,0,1755,2578
16,1,1655,1203
17,0,1755,2578
17,1,1655,1203
18,0,1755,2578
18,1,1655,1203
19,0,1755,2578
19,1,1655,1203
20,0,1755,2578
20,1,1655,1203
21,0,1755,2578
21,1,1655,1203
22,0,1580,2578
22,1,1830,1203
23,0,1580,2578
23,1,1830,1203
24,0,1580,2578
24,1,1830,1203
25,0,1580,2578
25,1,2030,1203
26,0,1580,2578
26,1,2030,1203
27,0,1580,2578
27,1,2030,1203
28,0,1580,2578
28,1,2030,1203
29,0,1580,2578
29,1,2030,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1450,1148
4,1,1685,1928
5,0,1450,1148
5,1,1685,1928
6,0,1450,1148
6,1,1685,1928
7,0,1450,1148
7,1,1785,2528
8,0,1450,1148
8,1,1785,2528
9,0,1450,1148
9,1,1785,2528
10,0,1400,1148
10,1,1835,2528
11,0,1400,1148
11,1,1835,2528
12,0,1300,1148
12,1,1835,2528
13,0,1300,1148
13,1,1835,2528
14,0,1500,1148
14,1,1835,2528
15,0,1500,1148
15,1,1935,3328
16,0,1500,1148
16,1,1935,3328
17,0,1550,1148
17,1,1885,3328
18,0,1550,1148
18,1,1885,3328
19,0,1550,1148
19,1,1885,3328
20,0,1550,1148
20,1,1885,3328
21,0,1550,1148
21,1,1885,3328
22,0,1550,1148
22,1,1885,3328
23,0,1550,1148
23,1,1885,3328
24,0,1550,1148
24,1,1885,3328
25,0,1550,1148
25,1,1885,3328
26,0,1550,1148
26,1,1885,3328
27,0,1550,1148
27,1,1885,3328
28,0,1550,1148
28,1,1885,3328
29,0,1600,1148
29,1,2035,3328
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1760,2088
5,1,1225,1203
6,0,1760,2088
6,1,1225,1203
7,0,1760,2088
7,1,1125,1203
8,0,1710,2088
8,1,1375,1203
9,0,1710,2088
9,1,1575,1203
10,0,1710,2088
10,1,1575,1203
11,0,1710,2088
11,1,1575,1203
12,0,1710,2088
12,1,1575,1203
13,0,1710,2088
13,1,1575,1203
14,0,1660,2088
14,1,1625,1203
15,0,1660,2088
15,1,1625,1203
16,0,1785,2578
16,1,1625,1203
17,0,1835,2578
17,1,1775,1203
18,0,1835,2578
18,1,1775,1203
19,0,1835,2578
19,1,1775,1203
20,0,1835,2578
20,1,1775,1203
21,0,2185,3628
21,1,975,1103
22,0,2185,3628
22,1,975,1103
23,0,2185,3628
23,1,875,1013
24,0,2185,3628
24,1,875,1013
25,0,2185,3628
25,1,1075,1013
26,0,2185,3628
26,1,1075,1013
27,0,2185,3628
27,1,1075,1013
28,0,2368,3650
28,1,1075,1013
29,0,2368,3650
29,1,1075,1013
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1550,1148
5,1,1585,1203
6,0,1350,1148
6,1,1685,1528
7,0,1400,1148
7,1,1735,1928
8,0,1600,1148
8,1,1735,1928
9,0,1600,1148
9,1,1735,1928
10,0,1600,1148
10,1,1735,1928
11,0,1600,1148
11,1,1735,1928
12,0,1600,1148
12,1,1735,1928
13,0,1855,1618
13,1,1405,1928
14,0,1855,1618
14,1,1405,1928
15,0,1855,1618
15,1,1405,1928
16,0,1855,1618
16,1,1405,1928
17,0,1855,1618
17,1,1605,1928
18,0,1605,1618
18,1,2055,1928
19,0,1605,1618
19,1,2055,1928
20,0,1605,1618
20,1,2055,1928
21,0,1605,1618
21,1,2055,1928
22,0,1605,1618
22,1,2055,1928
23,0,1605,1618
23,1,2055,1928
24,0,1605,1618
24,1,2055,1928
25,0,1605,1618
25,1,2055,1928
26,0,1605,1618
26,1,2055,1928
27,0,1605,1618
27,1,2055,1928
28,0,1555,1618
28,1,2205,2528
29,0,1555,1618
29,1,2205,2528
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1625,1618
4,1,1635,1203
5,0,1835,2578
5,1,1275,1203
6,0,1835,2578
6,1,1275,1203
7,0,1835,2578
7,1,1275,1203
8,0,1835,2578
8,1,1275,1203
9,0,1835,2578
9,1,1475,1203
10,0,1785,2578
10,1,1525,1203
11,0,1835,2578
11,1,1475,1203
12,0,1835,2578
12,1,1475,1203
13,0,1835,2578
13,1,1475,1203
14,0,1835,2578
14,1,1475,1203
15,0,1835,2578
15,1,1475,1203
16,0,1835,2578
16,1,1475,1203
17,0,1835,2578
17,1,1475,1203
18,0,1835,2578
18,1,1475,1203
19,0,1835,2578
19,1,1475,1203
20,0,1785,2578
20,1,1525,1203
21,0,1785,2578
21,1,1525,1203
22,0,1785,2578
22,1,1525,1203
23,0,1785,2578
23,1,1525,1203
24,0,1685,2578
24,1,1525,1203
25,0,1685,2578
25,1,1525,1203
26,0,1810,2753
26,1,1525,1203
27,0,1810,2753
27,1,1525,1203
28,0,1810,2753
28,1,1525,1203
29,0,1810,2753
29,1,1725,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1730,2088
3,1,1255,1203
4,0,1730,2088
4,1,1255,1203
5,0,1730,2088
5,1,1255,1203
6,0,1730,2088
6,1,1255,1203
7,0,1730,2088
7,1,1255,1203
8,0,1555,2088
8,1,1430,1203
9,0,1555,2088
9,1,1630,1203
10,0,1755,2088
10,1,1630,1203
11,0,1755,2088
11,1,1630,1203
12,0,1755,2088
12,1,1630,1203
13,0,1755,2088
13,1,1630,1203
14,0,1755,2088
14,1,1630,1203
15,0,1755,2088
15,1,1630,1203
16,0,1755,2088
16,1,1630,1203
17,0,1755,2088
17,1,1830,1203
18,0,1755,2088
18,1,1830,1203
19,0,1755,2088
19,1,1830,1203
20,0,1655,2088
20,1,1830,1203
21,0,1705,2088
21,1,1780,1203
22,0,1705,2088
22,1,1780,1203
23,0,2130,3278
23,1,980,1103
24,0,2130,3278
24,1,980,1103
25,0,2130,3278
25,1,1180,1103
26,0,2130,3278
26,1,1180,1103
27,0,2105,3453
27,1,1130,1103
28,0,2105,3453
28,1,1130,1103
29,0,2105,3453
29,1,1130,1103
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1375,1148
2,1,1660,1528
3,0,1375,1148
3,1,1660,1528
4,0,1575,1148
4,1,1660,1528
5,0,1575,1148
5,1,1660,1528
6,0,1575,1148
6,1,1660,1528
7,0,1575,1148
7,1,1760,1928
8,0,1575,1148
8,1,1760,1928
9,0,1575,1148
9,1,1760,1928
10,0,975,1073
10,1,2060,3628
11,0,975,1073
11,1,2060,3628
12,0,1175,1073
12,1,2060,3628
13,0,1505,1073
13,1,1730,3628
14,0,1505,1073
14,1,1730,3628
15,0,1505,1073
15,1,1730,3628
16,0,1505,1073
16,1,1730,3628
17,0,1505,1073
17,1,1730,3628
18,0,0,0
18,1,3235,3740
19,0,0,0
19,1,3235,3740
20,0,0,0
20,1,3235,3740
21,0,0,0
21,1,3235,3740
22,0,0,0
22,1,3235,3740
23,0,0,0
23,1,3235,3740
24,0,0,0
24,1,3235,3740
25,0,0,0
25,1,3235,3740
26,0,0,0
26,1,3235,3740
27,0,0,0
27,1,3235,3740
28,0,0,0
28,1,3235,3740
29,0,0,0
29,1,3235,3740
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1550,1148
5,1,1685,1528
6,0,1500,1148
6,1,1685,1528
7,0,1500,1148
7,1,1685,1528
8,0,1500,1148
8,1,1685,1528
9,0,1755,1618
9,1,1355,1528
10,0,1655,1618
10,1,1355,1528
11,0,1655,1618
11,1,1355,1528
12,0,1780,2088
12,1,1355,1528
13,0,1780,2088
13,1,1355,1528
14,0,1780,2088
14,1,1355,1528
15,0,1830,2088
15,1,1505,1528
16,0,1830,2088
16,1,1505,1528
17,0,1830,2088
17,1,1505,1528
18,0,1830,2088
18,1,1505,1528
19,0,1830,2088
19,1,1505,1528
20,0,1830,2088
20,1,1505,1528
21,0,1830,2088
21,1,1405,1528
22,0,1780,2088
22,1,1655,1528
23,0,1830,2088
23,1,1805,1528
24,0,1830,2088
24,1,1805,1528
25,0,1830,2088
25,1,1805,1528
26,0,1830,2088
26,1,1805,1528
27,0,1830,2088
27,1,1805,1528
28,0,1830,2088
28,1,1805,1528
29,0,1830,2088
29,1,1805,1528
0,0,1500,1148
0,1,1635,1203
1,0,1500,1148
1,1,1635,1203
2,0,1450,1148
2,1,1585,1528
3,0,1450,1148
3,1,1585,1528
4,0,1650,1148
4,1,1585,1528
5,0,1650,1148
5,1,1585,1528
6,0,1650,1148
6,1,1585,1528
7,0,1650,1148
7,1,1585,1528
8,0,1650,1148
8,1,1585,1528
9,0,1650,1148
9,1,1585,1528
10,0,1650,1148
10,1,1585,1528
11,0,1650,1148
11,1,1535,1528
12,0,1650,1148
12,1,1535,1528
13,0,1830,2088
13,1,1205,1528
14,0,1830,2088
14,1,1205,1528
15,0,1830,2088
15,1,1405,1528
16,0,1880,2753
16,1,1405,1528
17,0,1880,2753
17,1,1405,1528
18,0,1880,2753
18,1,1405,1528
19,0,1880,2753
19,1,1405,1528
20,0,1880,2753
20,1,1405,1528
21,0,2274,3660
21,1,605,403
22,0,2274,3660
22,1,605,403
23,0,2274,3660
23,1,605,403
24,0,2274,3660
24,1,605,403
25,0,2274,3660
25,1,805,403
26,0,2453,3694
26,1,805,403
27,0,2453,3694
27,1,805,403
28,0,2453,3694
28,1,805,403
29,0,2485,3694
29,1,773,403
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1730,2088
5,1,1255,1203
6,0,1680,2088
6,1,1255,1203
7,0,1890,2753
7,1,895,1103
8,0,1890,2753
8,1,895,1103
9,0,1740,3103
9,1,795,673
10,0,1760,3103
10,1,975,673
11,0,1760,3103
11,1,975,673
12,0,1760,3103
12,1,975,673
13,0,1760,3103
13,1,975,673
14,0,1760,3103
14,1,975,673
15,0,1760,3103
15,1,975,673
16,0,1760,3103
16,1,975,673
17,0,1760,3103
17,1,975,673
18,0,1785,3103
18,1,1150,673
19,0,1835,3103
19,1,1300,673
20,0,1835,3103
20,1,1300,673
21,0,1835,3103
21,1,1300,673
22,0,1835,3103
22,1,1300,673
23,0,1835,3103
23,1,1300,673
24,0,1835,3103
24,1,1300,673
25,0,2533,3694
25,1,325,128
26,0,2533,3694
26,1,325,128
27,0,2533,3694
27,1,325,128
28,0,2718,3720
28,1,325,128
29,0,2718,3720
29,1,325,128
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1730,2088
3,1,1255,1203
4,0,1855,2578
4,1,1255,1203
5,0,1855,2578
5,1,1255,1203
6,0,1855,2578
6,1,1255,1203
7,0,1855,2578
7,1,1255,1203
8,0,1855,2578
8,1,1255,1203
9,0,1855,2578
9,1,1255,1203
10,0,1855,2578
10,1,1255,1203
11,0,1855,2578
11,1,1255,1203
12,0,1855,2578
12,1,1255,1203
13,0,1855,2578
13,1,1255,1203
14,0,1855,2578
14,1,1255,1203
15,0,1855,2578
15,1,1255,1203
16,0,1855,2578
16,1,1255,1203
17,0,1855,2578
17,1,1255,1203
18,0,1805,2578
18,1,1255,1203
19,0,1805,2578
19,1,1255,1203
20,0,1805,2578
20,1,1255,1203
21,0,1805,2578
21,1,1255,1203
22,0,1805,2578
22,1,1255,1203
23,0,1805,2578
23,1,1255,1203
24,0,1805,2578
24,1,1255,1203
25,0,1805,2578
25,1,1455,1203
26,0,1755,2578
26,1,1705,1203
27,0,1755,2578
27,1,1705,1203
28,0,1755,2578
28,1,1705,1203
29,0,1755,2578
29,1,1705,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1500,1148
4,1,1635,1203
5,0,1680,2088
5,1,1305,1203
6,0,1680,2088
6,1,1305,1203
7,0,1680,2088
7,1,1305,1203
8,0,1680,2088
8,1,1305,1203
9,0,1680,2088
9,1,1505,1203
10,0,1680,2088
10,1,1505,1203
11,0,1680,2088
11,1,1505,1203
12,0,1680,2088
12,1,1505,1203
13,0,1680,2088
13,1,1505,1203
14,0,1680,2088
14,1,1505,1203
15,0,1680,2088
15,1,1505,1203
16,0,1430,2088
16,1,1955,1203
17,0,1430,2088
17,1,2055,1528
18,0,1430,2088
18,1,2055,1528
19,0,1430,2088
19,1,2055,1528
20,0,1430,2088
20,1,2055,1528
21,0,1430,2088
21,1,2055,1528
22,0,1430,2088
22,1,2055,1528
23,0,1430,2088
23,1,2055,1528
24,0,1430,2088
24,1,2055,1528
25,0,1430,2088
25,1,2055,1528
26,0,1430,2088
26,1,2055,1528
27,0,1430,2088
27,1,2055,1528
28,0,1380,2088
28,1,2105,1528
29,0,1380,2088
29,1,2105,1528
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1575,1618
4,1,1585,1203
5,0,1575,1618
5,1,1585,1203
6,0,1525,1618
6,1,1635,1203
7,0,1525,1618
7,1,1635,1203
8,0,1525,1618
8,1,1635,1203
9,0,1525,1618
9,1,1635,1203
10,0,1525,1618
10,1,1635,1203
11,0,1575,1618
11,1,1535,1203
12,0,1575,1618
12,1,1535,1203
13,0,1575,1618
13,1,1535,1203
14,0,1575,1618
14,1,1535,1203
15,0,1575,1618
15,1,1535,1203
16,0,1575,1618
16,1,1535,1203
17,0,1575,1618
17,1,1535,1203
18,0,1575,1618
18,1,1535,1203
19,0,1575,1618
19,1,1735,1203
20,0,1475,1618
20,1,1735,1203
21,0,1475,1618
21,1,1735,1203
22,0,1675,1618
22,1,1735,1203
23,0,1675,1618
23,1,1735,1203
24,0,1675,1618
24,1,1735,1203
25,0,1675,1618
25,1,1735,1203
26,0,1675,1618
26,1,1735,1203
27,0,1675,1618
27,1,1735,1203
28,0,1675,1618
28,1,1735,1203
29,0,1675,1618
29,1,1935,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1730,2088
3,1,1255,1203
4,0,1730,2088
4,1,1255,1203
5,0,1730,2088
5,1,1255,1203
6,0,1730,2088
6,1,1255,1203
7,0,1730,2088
7,1,1255,1203
8,0,1730,2088
8,1,1255,1203
9,0,1730,2088
9,1,1455,1203
10,0,1730,2088
10,1,1455,1203
11,0,1730,2088
11,1,1455,1203
12,0,1630,2088
12,1,1455,1203
13,0,1630,2088
13,1,1455,1203
14,0,1755,2578
14,1,1455,1203
15,0,2095,3640
15,1,655,415
16,0,2095,3640
16,1,655,415
17,0,2750,3764
17,1,0,0
18,0,2750,3764
18,1,0,0
19,0,2750,3764
19,1,0,0
20,0,2750,3764
20,1,0,0
21,0,2750,3764
21,1,0,0
22,0,2750,3764
22,1,0,0
23,0,2750,3764
23,1,0,0
24,0,2750,3764
24,1,0,0
25,0,2750,3764
25,1,0,0
26,0,2750,3764
26,1,0,0
27,0,2750,3764
27,1,0,0
28,0,2750,3764
28,1,0,0
29,0,2750,3764
29,1,0,0
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1350,1148
4,1,1685,1528
5,0,1350,1148
5,1,1685,1528
6,0,1550,1148
6,1,1685,1528
7,0,1550,1148
7,1,1785,1928
8,0,1550,1148
8,1,1785,1928
9,0,1550,1148
9,1,1785,1928
10,0,1550,1148
10,1,1785,1928
11,0,1550,1148
11,1,1785,1928
12,0,1500,1148
12,1,1935,2528
13,0,1500,1148
13,1,1935,2528
14,0,1500,1148
14,1,1935,2528
15,0,1500,1148
15,1,1935,2528
16,0,1500,1148
16,1,1935,2528
17,0,1500,1148
17,1,1935,2528
18,0,1500,1148
18,1,1935,2528
19,0,1860,1148
19,1,1575,2528
20,0,1260,1148
20,1,1975,3628
21,0,1260,1148
21,1,1875,3628
22,0,1260,1148
22,1,1875,3628
23,0,1310,1148
23,1,2025,3628
24,0,1310,1148
24,1,2025,3628
25,0,1310,1148
25,1,2025,3628
26,0,1310,1148
26,1,2025,3628
27,0,1310,1148
27,1,2025,3628
28,0,1310,1148
28,1,2025,3628
29,0,1670,1148
29,1,1665,3628
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1450,1148
4,1,1585,1203
5,0,1450,1148
5,1,1585,1203
6,0,1575,1618
6,1,1585,1203
7,0,1575,1618
7,1,1585,1203
8,0,1575,1618
8,1,1585,1203
9,0,1625,1618
9,1,1535,1203
10,0,1625,1618
10,1,1535,1203
11,0,1625,1618
11,1,1535,1203
12,0,1625,1618
12,1,1535,1203
13,0,1625,1618
13,1,1535,1203
14,0,1625,1618
14,1,1535,1203
15,0,1625,1618
15,1,1735,1203
16,0,1625,1618
16,1,1735,1203
17,0,1625,1618
17,1,1735,1203
18,0,1575,1618
18,1,1735,1203
19,0,1575,1618
19,1,1735,1203
20,0,1525,1618
20,1,1785,1203
21,0,1525,1618
21,1,1785,1203
22,0,1525,1618
22,1,1785,1203
23,0,1525,1618
23,1,1985,1203
24,0,1525,1618
24,1,1985,1203
25,0,1525,1618
25,1,1985,1203
26,0,1525,1618
26,1,1985,1203
27,0,1575,1618
27,1,1935,1203
28,0,1575,1618
28,1,1935,1203
29,0,1575,1618
29,1,1935,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1760,2088
3,1,1225,1203
4,0,1560,2088
4,1,1425,1203
5,0,1560,2088
5,1,1625,1203
6,0,1760,2088
6,1,1625,1203
7,0,1760,2088
7,1,1625,1203
8,0,1760,2088
8,1,1625,1203
9,0,1760,2088
9,1,1625,1203
10,0,1760,2088
10,1,1625,1203
11,0,1735,2578
11,1,1575,1203
12,0,1735,2578
12,1,1575,1203
13,0,1735,2578
13,1,1575,1203
14,0,1735,2578
14,1,1575,1203
15,0,2075,3640
15,1,775,613
16,0,2075,3640
16,1,775,613
17,0,2075,3640
17,1,775,613
18,0,2231,3650
18,1,805,613
19,0,2237,3650
19,1,999,613
20,0,2237,3650
20,1,999,613
21,0,2237,3650
21,1,999,613
22,0,2237,3650
22,1,999,613
23,0,2237,3650
23,1,999,613
24,0,2237,3650
24,1,999,613
25,0,2237,3650
25,1,999,613
26,0,2237,3650
26,1,999,613
27,0,2237,3650
27,1,999,613
28,0,2237,3650
28,1,999,613
29,0,2237,3650
29,1,999,613
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1625,1618
4,1,1635,1203
5,0,1805,2578
5,1,1305,1203
6,0,1805,2578
6,1,1305,1203
7,0,1805,2578
7,1,1305,1203
8,0,1630,2578
8,1,1480,1203
9,0,1630,2578
9,1,1680,1203
10,0,1380,2578
10,1,2130,1203
11,0,1380,2578
11,1,2130,1203
12,0,1380,2578
12,1,2130,1203
13,0,1380,2578
13,1,2130,1203
14,0,1380,2578
14,1,2130,1203
15,0,1380,2578
15,1,2130,1203
16,0,1380,2578
16,1,2130,1203
17,0,1380,2578
17,1,2130,1203
18,0,1280,2578
18,1,2130,1203
19,0,1280,2578
19,1,2130,1203
20,0,1480,2578
20,1,2130,1203
21,0,1480,2578
21,1,2130,1203
22,0,1480,2578
22,1,2130,1203
23,0,1480,2578
23,1,2230,1528
24,0,1480,2578
24,1,2230,1528
25,0,1480,2578
25,1,2230,1528
26,0,1430,2578
26,1,2280,2728
27,0,1430,2578
27,1,2280,2728
28,0,1430,2578
28,1,2280,2728
29,0,1430,2578
29,1,2280,2728
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1760,2088
5,1,1225,1203
6,0,1710,2088
6,1,1275,1203
7,0,1710,2088
7,1,1275,1203
8,0,1835,2578
8,1,1275,1203
9,0,1835,2578
9,1,1475,1203
10,0,1835,2578
10,1,1475,1203
11,0,1835,2578
11,1,1475,1203
12,0,1835,2578
12,1,1475,1203
13,0,1835,2578
13,1,1475,1203
14,0,1785,2578
14,1,1525,1203
15,0,1785,2578
15,1,1525,1203
16,0,1785,2578
16,1,1525,1203
17,0,2168,3650
17,1,675,427
18,0,2168,3650
18,1,675,427
19,0,2174,3650
19,1,869,427
20,0,2174,3650
20,1,869,427
21,0,2174,3650
21,1,869,427
22,0,2124,3650
22,1,869,427
23,0,2124,3650
23,1,869,427
24,0,2124,3650
24,1,869,427
25,0,2124,3650
25,1,869,427
26,0,2124,3650
26,1,869,427
27,0,2124,3650
27,1,869,427
28,0,2310,3660
28,1,869,427
29,0,2310,3660
29,1,869,427
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1375,1148
2,1,1660,1528
3,0,1375,1148
3,1,1660,1528
4,0,1325,1148
4,1,1810,1928
5,0,1325,1148
5,1,1910,2528
6,0,1325,1148
6,1,1910,2528
7,0,1325,1148
7,1,1910,2528
8,0,1325,1148
8,1,1910,2528
9,0,1325,1148
9,1,1910,2528
10,0,1325,1148
10,1,1910,2528
11,0,1325,1148
11,1,1910,2528
12,0,1325,1148
12,1,1910,2528
13,0,1325,1148
13,1,1910,2528
14,0,1275,1148
14,1,1860,3328
15,0,1275,1148
15,1,1960,3528
16,0,1275,1148
16,1,1960,3528
17,0,1275,1148
17,1,1960,3528
18,0,1275,1148
18,1,1960,3528
19,0,1275,1148
19,1,1960,3528
20,0,1275,1148
20,1,1960,3528
21,0,1275,1148
21,1,1960,3528
22,0,1275,1148
22,1,1960,3528
23,0,1275,1148
23,1,1960,3528
24,0,1175,1148
24,1,1960,3528
25,0,1175,1148
25,1,1960,3528
26,0,1375,1148
26,1,1960,3528
27,0,1375,1148
27,1,1860,3528
28,0,1375,1148
28,1,1860,3528
29,0,1375,1148
29,1,2060,3528
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1760,2088
5,1,1225,1203
6,0,1510,2088
6,1,1675,1203
7,0,1560,2088
7,1,1825,1203
8,0,1560,2088
8,1,1825,1203
9,0,1610,2088
9,1,1775,1203
10,0,1610,2088
10,1,1775,1203
11,0,1820,2753
11,1,1615,1203
12,0,1820,2753
12,1,1615,1203
13,0,1820,2753
13,1,1615,1203
14,0,1820,2753
14,1,1615,1203
15,0,1820,2753
15,1,1615,1203
16,0,1945,2928
16,1,1615,1203
17,0,1945,2928
17,1,1615,1203
18,0,1945,2928
18,1,1615,1203
19,0,1945,2928
19,1,1615,1203
20,0,1895,2928
20,1,1665,1203
21,0,1895,2928
21,1,1665,1203
22,0,1895,2928
22,1,1665,1203
23,0,1895,2928
23,1,1615,1203
24,0,1695,2928
24,1,1815,1203
25,0,1695,2928
25,1,1815,1203
26,0,1895,2928
26,1,1815,1203
27,0,2568,3694
27,1,790,673
28,0,2568,3694
28,1,790,673
29,0,2568,3694
29,1,790,673
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1550,1148
5,1,1685,1528
6,0,1500,1148
6,1,1685,1528
7,0,1500,1148
7,1,1685,1528
8,0,1450,1148
8,1,1735,1528
9,0,1450,1148
9,1,1735,1528
10,0,1450,1148
10,1,1735,1528
11,0,1450,1148
11,1,1735,1528
12,0,1400,1148
12,1,1785,2728
13,0,1400,1148
13,1,1785,2728
14,0,1400,1148
14,1,1785,2728
15,0,1760,1148
15,1,1425,2728
16,0,1760,1148
16,1,1425,2728
17,0,1760,1148
17,1,1425,2728
18,0,1760,1148
18,1,1425,2728
19,0,1760,1148
19,1,1625,2728
20,0,1510,1148
20,1,1975,3328
21,0,1510,1148
21,1,1975,3328
22,0,1510,1148
22,1,1975,3328
23,0,1510,1148
23,1,1975,3328
24,0,1510,1148
24,1,1975,3328
25,0,1510,1148
25,1,1975,3328
26,0,1510,1148
26,1,1975,3328
27,0,1510,1148
27,1,1975,3328
28,0,1510,1148
28,1,1975,3328
29,0,1510,1148
29,1,1975,3528
0,0,1500,1148
0,1,1635,1203
1,0,1500,1148
1,1,1635,1203
2,0,1300,1148
2,1,1735,1528
3,0,1300,1148
3,1,1735,1528
4,0,1500,1148
4,1,1735,1528
5,0,1500,1148
